"2014-05-31T15:17:00.000-04:00",MQ_B4-Saturday-090600_M79_14,403989
"2014-05-31T15:16:46.000-04:00",MQ_B4-Saturday-091900_M79_8,401880
"2014-05-31T15:17:00.000-04:00",OS_E4-Saturday-086800_M31_11,903074
"2014-05-31T15:16:53.000-04:00",OS_E4-Saturday-088100_M31_10,402334
"2014-05-31T15:16:36.000-04:00",MQ_B4-Saturday-091000_M66_11,403506
"2014-05-31T15:16:37.000-04:00",MQ_B4-Saturday-089600_M66_9,403497
"2014-05-31T15:16:56.000-04:00",MQ_B4-Saturday-088800_M66_16,403996
"2014-05-31T15:16:53.000-04:00",OH_B4-Saturday-089900_M86_311,401925
"2014-05-31T15:16:54.000-04:00",OH_B4-Saturday-090000_M86_306,401910
"2014-05-31T15:16:48.000-04:00",OH_B4-Saturday-091100_M86_307,401898
"2014-05-31T15:17:00.000-04:00",MQ_B4-Saturday-090600_M79_14,403989
"2014-05-31T15:17:17.000-04:00",MQ_B4-Saturday-091900_M79_8,401880
"2014-05-31T15:17:18.000-04:00",MQ_B4-Saturday-089500_M79_6,405369
"2014-05-31T15:17:00.000-04:00",OS_E4-Saturday-086800_M31_11,903074
"2014-05-31T15:16:53.000-04:00",OS_E4-Saturday-088100_M31_10,402334
"2014-05-31T15:17:06.000-04:00",OS_E4-Saturday-091100_M31_5,403992
"2014-05-31T15:17:12.000-04:00",OH_B4-Saturday-090400_M96_414,401961
"2014-05-31T15:17:11.000-04:00",OH_B4-Saturday-088500_M96_429,401933
"2014-05-31T15:17:00.000-04:00",OH_B4-Saturday-088800_M96_432,401954
"2014-05-31T15:16:59.000-04:00",OH_B4-Saturday-089800_M96_415,401964
"2014-05-31T15:16:50.000-04:00",OH_B4-Saturday-091100_M96_411,401958
"2014-05-31T15:17:16.000-04:00",OS_E4-Saturday-083700_M15_11,401721
"2014-05-31T15:17:06.000-04:00",OS_E4-Saturday-089700_M15_26,401681
"2014-05-31T15:17:08.000-04:00",MQ_B4-Saturday-091000_M66_11,403506
"2014-05-31T15:17:09.000-04:00",MQ_B4-Saturday-089600_M66_9,403497
"2014-05-31T15:16:56.000-04:00",MQ_B4-Saturday-088800_M66_16,403996
